                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 1.0881,                0.82229,                 1.2257,                0.72737,                0.77612,                0.81758,                0.63298,                0.89421,                 0.7774,                 1.2287,             0.00024032,             0.00024032,             0.00024032
                    155,                 1.0362,                0.81664,                  1.224,                0.74683,                0.75899,                0.82067,                 0.6346,                0.89082,                0.77301,                 1.2252,             0.00023152,             0.00023152,             0.00023152
                    156,                 1.0408,                 0.8076,                 1.2336,                0.75205,                0.75696,                0.82392,                0.63856,                0.88569,                 0.7738,                 1.2268,             0.00022287,             0.00022287,             0.00022287
                    157,                 1.0194,                0.80599,                 1.2132,                0.75106,                0.76086,                0.82464,                0.63853,                0.89252,                0.77708,                 1.2323,             0.00021437,             0.00021437,             0.00021437
                    158,                  1.055,                0.81477,                 1.2304,                0.73786,                0.77926,                0.82194,                0.63556,                  0.897,                0.78471,                 1.2364,             0.00020603,             0.00020603,             0.00020603
                    159,                 1.0203,                0.79902,                 1.2277,                 0.7306,                0.78475,                0.81873,                0.63767,                 0.8861,                0.78861,                  1.229,             0.00019785,             0.00019785,             0.00019785
                    160,                 1.0349,                0.82871,                 1.2409,                 0.7204,                0.78753,                0.81717,                0.63701,                0.88731,                0.79199,                  1.225,             0.00018983,             0.00018983,             0.00018983
                    161,                 1.0589,                0.83021,                 1.2393,                0.71872,                0.78494,                0.81581,                0.63477,                0.89219,                0.79274,                 1.2259,             0.00018196,             0.00018196,             0.00018196
                    162,                 1.0198,                0.78928,                 1.2191,                0.73404,                0.77105,                0.81921,                0.63668,                0.88803,                0.78031,                 1.2269,             0.00017426,             0.00017426,             0.00017426
                    163,                 1.0451,                0.79601,                 1.2106,                0.73211,                0.77467,                0.82078,                0.63167,                0.90632,                0.78172,                 1.2355,             0.00016673,             0.00016673,             0.00016673
                    164,                 1.0435,                0.79136,                 1.2144,                0.73779,                0.76846,                0.82253,                0.63925,                0.88388,                0.77477,                 1.2229,             0.00015936,             0.00015936,             0.00015936
                    165,                 1.0683,                0.80122,                  1.196,                0.73863,                0.76737,                0.82237,                0.64025,                0.88528,                0.77418,                 1.2206,             0.00015216,             0.00015216,             0.00015216
                    166,                 1.0212,                0.81991,                  1.229,                0.74109,                0.75868,                 0.8205,                0.63798,                0.88342,                0.77654,                 1.2209,             0.00014513,             0.00014513,             0.00014513
                    167,                 1.0551,                0.81092,                 1.2358,                0.74413,                0.75696,                0.82008,                0.63925,                0.87657,                0.77711,                 1.2183,             0.00013827,             0.00013827,             0.00013827
                    168,                 1.0437,                0.79838,                 1.2186,                0.74061,                0.76515,                0.82155,                0.63932,                0.87851,                0.77494,                 1.2186,             0.00013158,             0.00013158,             0.00013158
                    169,                 1.0554,                 0.8129,                 1.2248,                0.74493,                0.76334,                0.82184,                0.64034,                0.87796,                0.77337,                 1.2192,             0.00012507,             0.00012507,             0.00012507
                    170,                 1.0215,                0.78335,                    1.2,                0.74031,                0.77699,                0.82532,                 0.6438,                0.87579,                0.76629,                 1.2177,             0.00011874,             0.00011874,             0.00011874
                    171,                 0.9992,                0.78306,                 1.2062,                0.73932,                0.78275,                0.82834,                 0.6463,                0.87325,                0.75952,                  1.215,             0.00011258,             0.00011258,             0.00011258
                    172,                 1.0162,                0.79335,                 1.2034,                0.74113,                0.78494,                0.82916,                0.64618,                0.87368,                0.75814,                 1.2153,             0.00010661,             0.00010661,             0.00010661
                    173,                  1.055,                 0.7991,                 1.2178,                0.74343,                0.78235,                0.82959,                0.64596,                0.87592,                0.76043,                 1.2156,             0.00010081,             0.00010081,             0.00010081
                    174,                 1.0494,                0.78661,                  1.218,                0.74752,                0.77466,                0.82878,                0.64583,                0.87656,                0.76174,                  1.212,             9.5203e-05,             9.5203e-05,             9.5203e-05
                    175,                0.99354,                0.79053,                 1.2171,                 0.7391,                0.78006,                0.82708,                0.64556,                0.87804,                0.76521,                 1.2107,             8.9777e-05,             8.9777e-05,             8.9777e-05
                    176,                 1.0615,                0.80993,                 1.2093,                0.73856,                 0.7763,                0.82562,                0.64236,                0.87643,                0.76997,                 1.2128,             8.4536e-05,             8.4536e-05,             8.4536e-05
                    177,                 1.0104,                0.80604,                 1.2332,                0.73775,                 0.7801,                0.82552,                0.64086,                0.88312,                 0.7743,                 1.2172,             7.9482e-05,             7.9482e-05,             7.9482e-05
                    178,                  1.016,                0.80028,                  1.218,                0.73041,                0.77557,                0.82213,                0.63606,                0.89091,                0.78293,                  1.222,             7.4616e-05,             7.4616e-05,             7.4616e-05
                    179,                 1.0246,                0.80533,                 1.2199,                0.73265,                0.76901,                0.82115,                0.63924,                0.87475,                 0.7795,                 1.2142,             6.9939e-05,             6.9939e-05,             6.9939e-05
                    180,                 1.0123,                0.77917,                 1.2059,                0.73388,                0.77543,                0.82354,                0.64441,                 0.8681,                0.76913,                 1.2074,             6.5453e-05,             6.5453e-05,             6.5453e-05
                    181,                 1.0193,                 0.7927,                 1.2161,                0.73969,                0.77617,                 0.8246,                 0.6452,                0.86765,                0.76673,                 1.2066,             6.1158e-05,             6.1158e-05,             6.1158e-05
                    182,                 1.0447,                0.78042,                 1.2005,                0.74704,                  0.767,                0.82408,                0.64388,                0.86902,                0.76704,                 1.2073,             5.7056e-05,             5.7056e-05,             5.7056e-05
                    183,                 1.0274,                0.78868,                 1.2014,                0.74319,                0.76791,                0.82407,                0.64132,                  0.875,                0.76598,                 1.2109,             5.3148e-05,             5.3148e-05,             5.3148e-05
                    184,                 1.0219,                0.78492,                 1.2127,                0.74493,                0.77036,                0.82554,                 0.6432,                0.87421,                0.76386,                 1.2116,             4.9434e-05,             4.9434e-05,             4.9434e-05
                    185,                0.99567,                 0.7996,                  1.231,                0.74715,                0.76676,                0.82543,                0.64404,                0.87253,                0.76395,                 1.2113,             4.5916e-05,             4.5916e-05,             4.5916e-05
                    186,                 1.0344,                0.77164,                 1.1934,                0.74682,                0.76933,                 0.8266,                0.64578,                0.87068,                0.76079,                 1.2095,             4.2594e-05,             4.2594e-05,             4.2594e-05
                    187,                 1.0325,                0.76742,                 1.1918,                0.74877,                0.77108,                0.82788,                0.64717,                0.86965,                0.75824,                 1.2088,             3.9469e-05,             3.9469e-05,             3.9469e-05
                    188,                0.97841,                0.80122,                 1.2354,                0.74115,                 0.7744,                0.82677,                0.64572,                0.87225,                0.76277,                 1.2115,             3.6543e-05,             3.6543e-05,             3.6543e-05
                    189,                 1.0285,                0.78466,                 1.2056,                0.74347,                0.77137,                 0.8269,                0.64596,                0.87194,                0.76236,                 1.2116,             3.3815e-05,             3.3815e-05,             3.3815e-05
                    190,                  1.023,                0.78536,                 1.1992,                0.73902,                0.77843,                 0.8271,                0.64678,                0.86904,                0.76156,                 1.2112,             3.1286e-05,             3.1286e-05,             3.1286e-05
                    191,                  1.167,                 1.0593,                  1.323,                0.74438,                0.76629,                 0.8231,                0.64079,                 0.8824,                0.77123,                 1.2129,             2.8957e-05,             2.8957e-05,             2.8957e-05
                    192,                 1.0783,                 1.0093,                 1.3099,                0.72826,                0.77631,                0.81723,                0.63229,                0.89995,                 0.7879,                 1.2169,             2.6829e-05,             2.6829e-05,             2.6829e-05
                    193,                 1.0967,                 1.0011,                 1.2982,                0.72364,                0.77623,                0.81518,                0.62937,                0.90553,                0.79432,                 1.2174,             2.4902e-05,             2.4902e-05,             2.4902e-05
                    194,                 1.0873,                0.94548,                 1.2622,                0.73045,                0.77219,                  0.813,                0.62407,                0.91599,                0.80403,                 1.2179,             2.3177e-05,             2.3177e-05,             2.3177e-05
                    195,                 1.0369,                0.90825,                  1.259,                0.73258,                0.77299,                 0.8137,                0.62506,                0.91709,                0.80382,                 1.2146,             2.1653e-05,             2.1653e-05,             2.1653e-05
                    196,                 1.0429,                0.87516,                 1.2407,                0.73597,                0.76807,                 0.8147,                0.62529,                 0.9191,                0.80168,                 1.2119,             2.0332e-05,             2.0332e-05,             2.0332e-05
                    197,                0.95155,                0.84859,                 1.2364,                0.73876,                0.76702,                0.81528,                0.62587,                0.91768,                0.79911,                 1.2098,             1.9214e-05,             1.9214e-05,             1.9214e-05
                    198,                0.98112,                 0.8433,                 1.2351,                0.74722,                0.75874,                 0.8158,                0.62727,                0.91625,                0.79593,                 1.2065,             1.8298e-05,             1.8298e-05,             1.8298e-05
                    199,                 1.0226,                0.85254,                 1.2106,                0.74972,                0.76036,                0.81757,                0.62813,                0.91913,                0.79455,                  1.205,             1.7586e-05,             1.7586e-05,             1.7586e-05
                    200,                0.97887,                 0.8411,                 1.2262,                0.75205,                0.76087,                0.82028,                 0.6288,                0.91805,                0.79537,                 1.2029,             1.7077e-05,             1.7077e-05,             1.7077e-05
