                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.65536,                0.65192,                 1.1314,                0.67691,                0.75439,                0.75971,                0.64142,                0.62738,                 0.8288,                 1.1204,             5.3091e-05,             5.3091e-05,             5.3091e-05
                    148,                0.65084,                0.63529,                 1.1285,                0.68824,                0.74023,                0.75904,                 0.6438,                0.62778,                0.85238,                 1.1189,             5.2573e-05,             5.2573e-05,             5.2573e-05
                    149,                0.65641,                0.64018,                 1.1285,                0.68426,                0.76241,                0.76638,                0.64573,                0.63518,                0.82386,                 1.1326,             5.2055e-05,             5.2055e-05,             5.2055e-05
                    150,                0.64827,                0.64417,                 1.1245,                 0.6917,                0.74939,                0.76211,                0.64542,                0.63116,                0.83378,                  1.122,             5.1537e-05,             5.1537e-05,             5.1537e-05
                    151,                0.64922,                0.63632,                 1.1203,                0.68239,                0.75461,                0.75833,                 0.6418,                0.63132,                0.82464,                 1.1214,             5.1018e-05,             5.1018e-05,             5.1018e-05
                    152,                0.65322,                0.63874,                 1.1279,                0.69777,                 0.7419,                 0.7607,                0.64375,                0.63123,                0.82614,                 1.1215,               5.05e-05,               5.05e-05,               5.05e-05
                    153,                0.64397,                 0.6221,                 1.1206,                0.69285,                0.74928,                0.76507,                0.64742,                0.62818,                0.82245,                 1.1246,             4.9982e-05,             4.9982e-05,             4.9982e-05
                    154,                0.65029,                0.64391,                 1.1277,                0.69321,                0.75701,                0.76751,                0.65139,                0.62879,                0.82872,                 1.1308,             4.9463e-05,             4.9463e-05,             4.9463e-05
                    155,                0.63948,                0.62567,                 1.1187,                0.69061,                0.75839,                0.76518,                0.64822,                0.62702,                0.82504,                 1.1255,             4.8945e-05,             4.8945e-05,             4.8945e-05
                    156,                 0.6438,                0.62864,                 1.1242,                0.68392,                0.76095,                0.76798,                0.64959,                0.62876,                0.82861,                 1.1244,             4.8427e-05,             4.8427e-05,             4.8427e-05
                    157,                0.63888,                 0.6196,                   1.12,                0.69129,                0.76734,                0.77172,                0.65406,                0.62735,                0.80867,                 1.1232,             4.7909e-05,             4.7909e-05,             4.7909e-05
                    158,                0.64806,                0.63089,                 1.1228,                 0.6845,                0.76235,                0.76847,                0.65279,                0.62696,                0.82051,                 1.1218,             4.7392e-05,             4.7392e-05,             4.7392e-05
                    159,                0.63379,                0.61723,                 1.1173,                0.68058,                0.75966,                0.76237,                0.64486,                0.62909,                0.83063,                 1.1277,             4.6875e-05,             4.6875e-05,             4.6875e-05
                    160,                0.63602,                0.62316,                 1.1165,                0.68871,                0.73881,                0.75935,                0.64076,                0.63098,                0.84808,                 1.1206,             4.6358e-05,             4.6358e-05,             4.6358e-05
                    161,                0.64558,                0.63319,                  1.126,                0.69664,                0.74154,                0.76561,                 0.6475,                0.63294,                0.83374,                 1.1209,             4.5842e-05,             4.5842e-05,             4.5842e-05
                    162,                0.63818,                0.62239,                 1.1195,                0.67853,                 0.7421,                0.75068,                0.63464,                0.63138,                0.84473,                 1.1267,             4.5326e-05,             4.5326e-05,             4.5326e-05
                    163,                0.63529,                0.60979,                  1.116,                0.66152,                0.76639,                0.75126,                0.63517,                 0.6338,                0.86646,                 1.1254,             4.4811e-05,             4.4811e-05,             4.4811e-05
                    164,                0.63081,                0.61442,                 1.1131,                0.66879,                0.77797,                0.75776,                0.64088,                0.63194,                0.84248,                 1.1266,             4.4296e-05,             4.4296e-05,             4.4296e-05
