                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.61354,                0.75034,                 1.1432,                0.71461,                0.77706,                0.81602,                0.69797,                0.57088,                0.71143,                 1.1698,               0.001286,               0.001286,               0.001286
                    158,                0.61942,                0.75137,                 1.1439,                0.71917,                0.77637,                0.82032,                0.70267,                0.56733,                0.71029,                 1.1675,               0.001236,               0.001236,               0.001236
                    159,                0.61442,                0.75577,                  1.146,                0.74188,                0.74887,                 0.8173,                 0.6953,                0.57566,                0.71728,                 1.1719,              0.0011869,              0.0011869,              0.0011869
                    160,                0.61604,                 0.7588,                 1.1399,                0.73044,                0.75793,                0.81569,                0.69559,                0.57229,                0.71449,                 1.1723,              0.0011387,              0.0011387,              0.0011387
                    161,                0.62914,                0.76395,                 1.1559,                0.75194,                0.74631,                  0.821,                0.70078,                0.57781,                0.71305,                 1.1764,              0.0010916,              0.0010916,              0.0010916
                    162,                  0.623,                0.76543,                 1.1433,                 0.7406,                0.75247,                0.82015,                 0.7032,                0.56826,                0.70124,                 1.1726,              0.0010454,              0.0010454,              0.0010454
                    163,                0.61358,                0.74584,                 1.1397,                0.73396,                0.76177,                 0.8206,                0.70139,                0.56877,                0.71079,                 1.1677,              0.0010002,              0.0010002,              0.0010002
                    164,                0.60276,                0.74739,                 1.1305,                0.72783,                0.76297,                0.81971,                 0.6999,                0.57317,                0.70725,                 1.1726,             0.00095595,             0.00095595,             0.00095595
                    165,                0.61371,                0.77001,                 1.1443,                0.73803,                0.74882,                0.81893,                0.70116,                0.56703,                 0.7055,                 1.1683,             0.00091275,             0.00091275,             0.00091275
                    166,                  0.602,                0.73214,                  1.133,                 0.7382,                0.75455,                0.82258,                0.70639,                0.56744,                0.69543,                 1.1693,             0.00087058,             0.00087058,             0.00087058
                    167,                0.60299,                0.73269,                 1.1333,                0.73908,                0.76154,                0.82327,                 0.7037,                0.56716,                0.70376,                 1.1672,             0.00082943,             0.00082943,             0.00082943
                    168,                0.60118,                0.73222,                 1.1193,                0.72207,                0.77344,                0.82292,                0.70237,                0.56789,                0.70216,                 1.1694,             0.00078933,             0.00078933,             0.00078933
                    169,                 0.5948,                0.73299,                 1.1276,                0.74338,                0.75116,                0.82382,                0.70647,                0.56312,                0.69127,                 1.1652,             0.00075027,             0.00075027,             0.00075027
                    170,                0.59937,                0.73559,                 1.1278,                0.72993,                0.76832,                0.82061,                0.70207,                0.56691,                0.70343,                  1.167,             0.00071228,             0.00071228,             0.00071228
                    171,                 0.6037,                0.73266,                 1.1343,                0.74062,                0.74878,                0.81977,                0.70366,                0.56547,                 0.7018,                 1.1657,             0.00067536,             0.00067536,             0.00067536
                    172,                 0.5992,                0.73117,                 1.1322,                 0.7309,                0.76245,                0.81986,                0.70513,                0.56244,                0.69795,                 1.1655,             0.00063952,             0.00063952,             0.00063952
                    173,                0.59725,                0.72588,                 1.1311,                0.74172,                0.75628,                0.82293,                0.70633,                0.55833,                0.69674,                 1.1616,             0.00060476,             0.00060476,             0.00060476
                    174,                0.60903,                0.73602,                 1.1397,                0.74813,                0.75014,                0.82263,                0.70556,                 0.5605,                0.69596,                 1.1654,             0.00057111,             0.00057111,             0.00057111
                    175,                0.59466,                0.72054,                 1.1199,                0.73978,                 0.7564,                0.82137,                0.70561,                0.56062,                0.69627,                 1.1656,             0.00053855,             0.00053855,             0.00053855
                    176,                0.59187,                0.71128,                 1.1215,                0.73973,                0.75778,                0.82222,                0.70483,                0.56552,                 0.6993,                  1.168,             0.00050711,             0.00050711,             0.00050711
                    177,                0.59023,                0.72762,                 1.1208,                0.73421,                0.76589,                0.82285,                 0.7066,                0.56019,                0.69488,                 1.1641,              0.0004768,              0.0004768,              0.0004768
                    178,                0.59259,                0.71849,                 1.1318,                0.73484,                0.76511,                0.82272,                0.70629,                0.56269,                0.69306,                 1.1658,             0.00044761,             0.00044761,             0.00044761
                    179,                0.59337,                0.71723,                 1.1253,                0.74184,                0.75514,                0.81892,                 0.7052,                0.55948,                0.69563,                 1.1649,             0.00041955,             0.00041955,             0.00041955
                    180,                 0.5885,                0.72548,                 1.1218,                0.72184,                0.77174,                0.81928,                0.70374,                0.56583,                0.70102,                 1.1727,             0.00039264,             0.00039264,             0.00039264
                    181,                0.58768,                0.72561,                  1.122,                0.74255,                0.75493,                0.82088,                0.70585,                0.56061,                0.69793,                 1.1663,             0.00036688,             0.00036688,             0.00036688
                    182,                0.59422,                0.72492,                 1.1273,                0.74783,                0.74584,                0.82174,                0.70583,                0.56091,                0.69512,                  1.164,             0.00034227,             0.00034227,             0.00034227
                    183,                0.58057,                0.71621,                 1.1179,                0.71438,                0.77741,                 0.8205,                0.70505,                0.55865,                0.69958,                 1.1644,             0.00031882,             0.00031882,             0.00031882
                    184,                0.58448,                0.71969,                  1.121,                0.73708,                0.75992,                0.82269,                0.70692,                0.56015,                0.69252,                 1.1646,             0.00029655,             0.00029655,             0.00029655
                    185,                0.58479,                0.71647,                 1.1216,                0.73397,                 0.7585,                0.82116,                0.70406,                0.56221,                0.69485,                 1.1659,             0.00027544,             0.00027544,             0.00027544
                    186,                0.58245,                0.72231,                 1.1172,                0.74185,                0.75361,                0.82171,                0.70571,                0.56099,                 0.6938,                 1.1663,             0.00025551,             0.00025551,             0.00025551
                    187,                0.58563,                0.71619,                 1.1226,                0.73154,                0.76321,                0.82067,                0.70526,                0.55913,                0.69534,                 1.1654,             0.00023677,             0.00023677,             0.00023677
                    188,                0.58464,                0.71148,                 1.1182,                0.72966,                0.76741,                0.81924,                0.70318,                0.55846,                0.69814,                 1.1654,             0.00021921,             0.00021921,             0.00021921
                    189,                0.57621,                0.70515,                 1.1101,                0.72497,                0.76992,                0.81925,                0.70317,                0.55804,                0.69758,                 1.1652,             0.00020285,             0.00020285,             0.00020285
                    190,                0.57822,                0.70612,                 1.1174,                0.73037,                0.76522,                0.82096,                0.70503,                0.55738,                0.69326,                  1.162,             0.00018768,             0.00018768,             0.00018768
                    191,                0.56601,                0.69171,                 1.1263,                0.74169,                0.74412,                0.81263,                 0.6937,                 0.5787,                0.71949,                 1.1787,             0.00017371,             0.00017371,             0.00017371
                    192,                0.54122,                0.65848,                 1.0911,                0.71688,                0.76769,                0.81093,                0.69351,                 0.5766,                0.71667,                 1.1831,             0.00016094,             0.00016094,             0.00016094
                    193,                0.52492,                0.64439,                 1.0912,                0.72149,                0.77123,                0.81551,                0.69914,                0.56971,                0.70766,                 1.1749,             0.00014938,             0.00014938,             0.00014938
                    194,                0.54555,                0.66289,                 1.1101,                0.71541,                0.78307,                0.81723,                0.70096,                0.56592,                0.70442,                 1.1704,             0.00013903,             0.00013903,             0.00013903
                    195,                0.51693,                0.63013,                  1.078,                0.72246,                0.77425,                0.81793,                0.70208,                0.56627,                0.70078,                 1.1704,             0.00012989,             0.00012989,             0.00012989
                    196,                0.51166,                0.62448,                 1.0724,                0.73452,                0.75811,                0.81707,                0.70148,                0.56301,                0.70359,                  1.168,             0.00012197,             0.00012197,             0.00012197
                    197,                0.51365,                0.63019,                 1.0737,                0.71926,                0.77708,                0.81991,                0.70401,                0.56236,                0.69663,                 1.1674,             0.00011526,             0.00011526,             0.00011526
                    198,                0.51895,                0.63215,                 1.0805,                0.73277,                0.76422,                0.81888,                0.70375,                0.56323,                0.69828,                 1.1682,             0.00010977,             0.00010977,             0.00010977
                    199,                0.51276,                0.62508,                 1.0751,                0.72844,                0.76764,                 0.8183,                 0.7033,                  0.562,                0.70007,                 1.1672,              0.0001055,              0.0001055,              0.0001055
                    200,                 0.5057,                0.61699,                 1.0678,                0.73067,                0.75858,                0.81821,                0.70365,                0.56165,                0.70051,                 1.1652,             0.00010244,             0.00010244,             0.00010244
