                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.45248,                0.15283,                 1.0141,                0.68308,                 0.7428,                0.76874,                0.66332,                0.49621,                0.21175,                 1.0842,             5.2573e-05,             5.2573e-05,             5.2573e-05
                    149,                0.45864,                0.15148,                 1.0129,                0.67891,                0.75112,                0.76862,                0.66352,                0.49364,                0.21039,                 1.0826,             5.2055e-05,             5.2055e-05,             5.2055e-05
                    150,                0.45424,                0.15194,                 1.0112,                0.68427,                0.74926,                 0.7653,                0.65844,                0.49938,                0.21392,                 1.0888,             5.1537e-05,             5.1537e-05,             5.1537e-05
                    151,                0.45777,                0.15179,                 1.0115,                 0.6841,                 0.7416,                0.76875,                0.66273,                0.49655,                0.21366,                 1.0854,             5.1018e-05,             5.1018e-05,             5.1018e-05
                    152,                0.45317,                0.15284,                 1.0118,                  0.695,                0.73756,                 0.7739,                0.66695,                0.49571,                0.21341,                 1.0885,               5.05e-05,               5.05e-05,               5.05e-05
                    153,                0.44911,                0.14753,                  1.008,                0.68318,                0.75083,                0.77322,                0.66634,                0.49313,                 0.2128,                 1.0863,             4.9982e-05,             4.9982e-05,             4.9982e-05
                    154,                0.45251,                0.15302,                 1.0135,                0.69303,                 0.7585,                0.77601,                0.66871,                0.49327,                0.21217,                 1.0877,             4.9463e-05,             4.9463e-05,             4.9463e-05
                    155,                0.44434,                0.14968,                 1.0057,                0.68789,                0.74609,                 0.7703,                0.66317,                0.49646,                0.21396,                   1.09,             4.8945e-05,             4.8945e-05,             4.8945e-05
                    156,                0.44656,                0.15035,                 1.0099,                0.68771,                0.74655,                0.77265,                0.66558,                0.49637,                0.21278,                 1.0854,             4.8427e-05,             4.8427e-05,             4.8427e-05
                    157,                0.44101,                0.14636,                 1.0059,                0.68366,                0.74079,                0.77095,                0.66385,                 0.4945,                0.21979,                 1.0827,             4.7909e-05,             4.7909e-05,             4.7909e-05
                    158,                0.44796,                0.14898,                 1.0084,                0.68412,                0.72753,                0.75798,                0.65263,                0.49625,                0.22797,                 1.0836,             4.7392e-05,             4.7392e-05,             4.7392e-05
                    159,                0.43954,                 0.1489,                 1.0056,                0.69563,                0.73213,                0.76854,                0.66028,                0.49752,                0.21814,                 1.0921,             4.6875e-05,             4.6875e-05,             4.6875e-05
                    160,                0.44044,                0.14681,                 1.0044,                0.69178,                0.74446,                0.77063,                0.66289,                0.49889,                0.21804,                 1.0881,             4.6358e-05,             4.6358e-05,             4.6358e-05
                    161,                0.44581,                0.15384,                 1.0087,                 0.6974,                0.73489,                0.77034,                0.66313,                0.49752,                0.22454,                 1.0889,             4.5842e-05,             4.5842e-05,             4.5842e-05
                    162,                0.44176,                0.14816,                  1.004,                0.68922,                0.73549,                0.76726,                0.66094,                0.49496,                0.22308,                  1.083,             4.5326e-05,             4.5326e-05,             4.5326e-05
                    163,                0.43964,                0.14561,                 1.0018,                0.69288,                0.75282,                0.77776,                0.67219,                0.49444,                0.21345,                 1.0829,             4.4811e-05,             4.4811e-05,             4.4811e-05
                    164,                0.43474,                0.14712,                0.99856,                0.68505,                0.74033,                0.76664,                0.66001,                0.49936,                0.21768,                 1.0873,             4.4296e-05,             4.4296e-05,             4.4296e-05
                    165,                 0.4422,                0.15163,                 1.0041,                0.66964,                 0.7251,                 0.7498,                 0.6467,                0.49145,                0.23604,                 1.0839,             4.3782e-05,             4.3782e-05,             4.3782e-05
                    166,                0.43262,                0.14371,                0.99687,                0.69066,                0.74231,                0.76999,                0.66538,                0.49488,                  0.217,                 1.0886,             4.3269e-05,             4.3269e-05,             4.3269e-05
                    167,                 0.4331,                0.14425,                0.99693,                0.67826,                0.75741,                0.76619,                0.66143,                0.49602,                 0.2227,                 1.0867,             4.2756e-05,             4.2756e-05,             4.2756e-05
                    168,                0.43474,                 0.1414,                0.99318,                0.67314,                0.75869,                0.76866,                0.66322,                0.49226,                0.21933,                 1.0851,             4.2245e-05,             4.2245e-05,             4.2245e-05
                    169,                0.43679,                0.14484,                      1,                0.68607,                0.76411,                0.77202,                0.66628,                0.49605,                0.21691,                 1.0892,             4.1734e-05,             4.1734e-05,             4.1734e-05
                    170,                0.43108,                0.14301,                0.99918,                0.67472,                0.75969,                0.76966,                0.66392,                0.49809,                0.22335,                 1.0932,             4.1225e-05,             4.1225e-05,             4.1225e-05
                    171,                0.43136,                0.14356,                0.99783,                  0.678,                0.76093,                0.76789,                0.66182,                0.49669,                0.22142,                 1.0863,             4.0716e-05,             4.0716e-05,             4.0716e-05
                    172,                0.43092,                0.14293,                0.99935,                0.69946,                0.73912,                0.76994,                0.66429,                0.49378,                0.22019,                 1.0878,             4.0208e-05,             4.0208e-05,             4.0208e-05
                    173,                0.43272,                0.14281,                0.99788,                0.68533,                0.74733,                0.76882,                0.66404,                0.49334,                0.21969,                 1.0873,             3.9702e-05,             3.9702e-05,             3.9702e-05
                    174,                0.42985,                0.14197,                 0.9939,                0.68075,                0.75799,                0.76764,                0.66314,                0.49282,                0.22038,                 1.0907,             3.9197e-05,             3.9197e-05,             3.9197e-05
                    175,                0.42965,                0.13921,                0.99152,                0.67014,                 0.7692,                 0.7673,                0.66236,                0.49858,                0.22446,                 1.0981,             3.8693e-05,             3.8693e-05,             3.8693e-05
                    176,                0.42705,                0.13868,                0.99022,                0.68737,                0.75378,                0.76901,                0.66595,                0.49446,                0.21971,                 1.0928,              3.819e-05,              3.819e-05,              3.819e-05
                    177,                0.43022,                0.14262,                0.99589,                0.68151,                0.75831,                0.76404,                0.65999,                0.49805,                0.23456,                 1.0932,             3.7688e-05,             3.7688e-05,             3.7688e-05
                    178,                0.42315,                0.14287,                0.99446,                0.68321,                0.75008,                0.76674,                0.66157,                0.49824,                0.22587,                 1.0922,             3.7188e-05,             3.7188e-05,             3.7188e-05
                    179,                 0.4249,                0.13945,                0.99302,                0.68027,                0.75316,                0.76712,                0.66106,                0.49821,                 0.2328,                 1.0989,              3.669e-05,              3.669e-05,              3.669e-05
                    180,                0.42284,                 0.1392,                0.99017,                0.68236,                0.74728,                0.76252,                0.65646,                0.50025,                0.22594,                 1.0926,             3.6193e-05,             3.6193e-05,             3.6193e-05
                    181,                 0.4222,                0.13912,                0.99049,                0.68206,                0.75159,                0.76292,                 0.6582,                0.49853,                0.22679,                  1.091,             3.5697e-05,             3.5697e-05,             3.5697e-05
                    182,                0.42737,                0.14103,                0.99947,                0.67584,                0.76551,                0.76687,                0.66046,                0.49795,                0.22819,                 1.0929,             3.5204e-05,             3.5204e-05,             3.5204e-05
                    183,                0.42625,                0.14031,                0.99418,                0.68028,                0.75595,                0.76674,                0.66219,                0.49573,                0.22209,                 1.0917,             3.4712e-05,             3.4712e-05,             3.4712e-05
                    184,                0.42094,                 0.1382,                0.99063,                0.67336,                0.76346,                0.76499,                0.65922,                0.49631,                0.22659,                 1.0937,             3.4221e-05,             3.4221e-05,             3.4221e-05
                    185,                0.42193,                0.13641,                0.98738,                0.67809,                0.74597,                0.75829,                0.65273,                0.49785,                0.23486,                 1.0952,             3.3732e-05,             3.3732e-05,             3.3732e-05
                    186,                0.42241,                0.14117,                0.98729,                0.68437,                0.75373,                 0.7646,                 0.6587,                0.49811,                0.22903,                 1.0941,             3.3246e-05,             3.3246e-05,             3.3246e-05
                    187,                0.42199,                0.13821,                0.99088,                0.67642,                0.75451,                0.76418,                0.65864,                0.50156,                0.22734,                 1.0985,             3.2761e-05,             3.2761e-05,             3.2761e-05
                    188,                0.42249,                0.13649,                0.98905,                0.68613,                0.75219,                0.76584,                 0.6607,                0.50042,                0.22682,                 1.0995,             3.2278e-05,             3.2278e-05,             3.2278e-05
                    189,                0.41483,                0.13582,                0.98206,                0.69507,                0.74072,                0.76686,                0.66279,                0.49727,                0.22772,                 1.0936,             3.1797e-05,             3.1797e-05,             3.1797e-05
                    190,                0.41489,                0.13457,                0.98451,                0.69453,                0.74617,                0.76628,                0.66092,                0.49811,                 0.2266,                 1.0968,             3.1318e-05,             3.1318e-05,             3.1318e-05
                    191,                0.42021,                 0.1366,                0.98778,                0.69315,                0.74274,                0.76239,                0.65779,                0.50353,                0.23695,                 1.1019,             3.0841e-05,             3.0841e-05,             3.0841e-05
                    192,                 0.4191,                0.13585,                0.98547,                0.68846,                0.75105,                0.76484,                0.66018,                 0.5001,                0.22883,                 1.0962,             3.0367e-05,             3.0367e-05,             3.0367e-05
                    193,                0.40859,                0.13073,                0.97817,                0.69132,                0.74682,                0.76334,                0.65892,                0.50228,                0.22784,                 1.0945,             2.9894e-05,             2.9894e-05,             2.9894e-05
                    194,                0.41273,                0.13332,                0.97996,                0.68568,                0.76187,                0.76646,                0.66212,                0.50275,                0.22847,                 1.1003,             2.9424e-05,             2.9424e-05,             2.9424e-05
